experiment_id,scenario,sequence,model_time,output_channel,prediction,target,largest_term_name,largest_term_value,second_largest_term_name,second_largest_term_value,sum_linear,sum_quadratic,sum_cubic,sum_interactions,bias,perturbation_state,observation_half_life,forward_half_life
E_n3,price_volume_divergence,251,1.002,uncertainty,2.957605744006434e+48,0.46509448510569856,price_velocity_x_acceleration^3,2.957605744006525e+48,volume_density^3,-9.489228929750847e+34,-875490231958.2959,2.3219494372430033e+32,2.957605744006434e+48,2.957605744006525e+48,-5.0,1.478802872003217e+48,1.478802872003217e+48,1.478802872003217e+48
E_n3,price_volume_divergence,251,1.002,reversal_tendency,2.957605744006434e+48,0.4,price_velocity_x_acceleration^3,2.957605744006525e+48,volume_density^3,-9.489228929750847e+34,-875490231958.2959,2.3219494372426534e+32,2.957605744006434e+48,2.957605744006525e+48,-5.0,1.478802872003217e+48,1.478802872003217e+48,1.478802872003217e+48
E_n3,price_volume_divergence,251,1.002,perturbation_state,2.957605744006434e+48,0.8,price_velocity_x_acceleration^3,2.957605744006525e+48,volume_density^3,-9.489228929750847e+34,-875490231958.2959,2.321949437242822e+32,2.957605744006434e+48,2.957605744006525e+48,-5.0,1.478802872003217e+48,1.478802872003217e+48,1.478802872003217e+48
D_n3,reinforcement_extends_half_life,441,1.002,observation_half_life,5.801468865879321e+45,300.0,price_velocity_x_acceleration^3,5.801468865851013e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384145158e+31,5.801468865879308e+45,5.801468865851027e+45,5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
D_n3,reinforcement_extends_half_life,441,1.002,forward_half_life,5.801468865879321e+45,300.0,price_velocity_x_acceleration^3,5.801468865851013e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384145158e+31,5.801468865879308e+45,5.801468865851027e+45,5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,observation_half_life,5.801468864927393e+45,5.0,price_velocity_x_acceleration^3,5.801468864899085e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384122278e+31,5.80146886492738e+45,5.801468864899099e+45,5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
E_n3,reinforcement_extends_half_life,441,1.002,forward_half_life,5.801468864927393e+45,5.0,price_velocity_x_acceleration^3,5.801468864899085e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384122278e+31,5.80146886492738e+45,5.801468864899099e+45,5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
D_n3,reinforcement_extends_half_life,441,1.002,persistence,5.801468864914491e+45,1.0,price_velocity_x_acceleration^3,5.801468864886183e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.200553038412197e+31,5.801468864914478e+45,5.801468864886197e+45,5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
D_n3,reinforcement_extends_half_life,441,1.002,perturbation_state,5.801468864914491e+45,0.8,price_velocity_x_acceleration^3,5.801468864886183e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384121902e+31,5.801468864914478e+45,5.801468864886197e+45,5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,perturbation_state,5.801468864914491e+45,0.8,price_velocity_x_acceleration^3,5.801468864886183e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384121902e+31,5.801468864914478e+45,5.801468864886197e+45,5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
D_n3,reinforcement_extends_half_life,441,1.002,strength,5.801468864914487e+45,1.0,price_velocity_x_acceleration^3,5.801468864886179e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384121915e+31,5.801468864914474e+45,5.801468864886193e+45,5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,strength,5.801468864914487e+45,1.0,price_velocity_x_acceleration^3,5.801468864886179e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384121915e+31,5.801468864914474e+45,5.801468864886193e+45,5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
D_n3,reinforcement_extends_half_life,441,1.002,reversal_tendency,5.801468864913843e+45,0.7,price_velocity_x_acceleration^3,5.801468864885535e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.20055303841219e+31,5.80146886491383e+45,5.801468864885549e+45,5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,reversal_tendency,5.801468864913843e+45,0.7,price_velocity_x_acceleration^3,5.801468864885535e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.20055303841219e+31,5.80146886491383e+45,5.801468864885549e+45,5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
D_n3,reinforcement_extends_half_life,441,1.002,uncertainty,5.801468864912072e+45,0.2,price_velocity_x_acceleration^3,5.801468864883764e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384121942e+31,5.801468864912059e+45,5.801468864883778e+45,5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,uncertainty,5.801468864912072e+45,0.2,price_velocity_x_acceleration^3,5.801468864883764e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384121942e+31,5.801468864912059e+45,5.801468864883778e+45,5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
E_n3,reinforcement_extends_half_life,441,1.002,persistence,5.80146886491132e+45,0.016666666666666666,price_velocity_x_acceleration^3,5.801468864883012e+45,volume_density^3,2.845402327015971e+34,1089906178205.5616,1.2005530384121893e+31,5.801468864911308e+45,5.801468864883026e+45,5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
D_n3,reinforcement_extends_half_life,441,1.002,magnitude_state,-5.801468864911206e+45,0.039445706764203975,price_velocity_x_acceleration^3,-5.801468864882898e+45,volume_density^3,-2.845402327015971e+34,-1089906178205.5616,-1.200553038412189e+31,-5.801468864911194e+45,-5.801468864882912e+45,-5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,magnitude_state,-5.801468864911206e+45,0.039445706764203975,price_velocity_x_acceleration^3,-5.801468864882898e+45,volume_density^3,-2.845402327015971e+34,-1089906178205.5616,-1.200553038412189e+31,-5.801468864911194e+45,-5.801468864882912e+45,-5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
D_n3,reinforcement_extends_half_life,441,1.002,reinforcement,-5.801468864911106e+45,0.010000000000000037,price_velocity_x_acceleration^3,-5.801468864882798e+45,volume_density^3,-2.845402327015971e+34,-1089906178205.5616,-1.2005530384121881e+31,-5.801468864911093e+45,-5.801468864882812e+45,-5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,reinforcement,-5.801468864911106e+45,0.010000000000000037,price_velocity_x_acceleration^3,-5.801468864882798e+45,volume_density^3,-2.845402327015971e+34,-1089906178205.5616,-1.2005530384121881e+31,-5.801468864911093e+45,-5.801468864882812e+45,-5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
D_n3,reinforcement_extends_half_life,441,1.002,direction_state,-5.801468864908046e+45,-1.0,price_velocity_x_acceleration^3,-5.801468864879738e+45,volume_density^3,-2.845402327015971e+34,-1089906178205.5616,-1.2005530384121881e+31,-5.801468864908033e+45,-5.801468864879752e+45,-5.0,2.9007344324572454e+45,2.9007344329396606e+45,2.9007344329396606e+45
E_n3,reinforcement_extends_half_life,441,1.002,direction_state,-5.801468864908046e+45,-1.0,price_velocity_x_acceleration^3,-5.801468864879738e+45,volume_density^3,-2.845402327015971e+34,-1089906178205.5616,-1.2005530384121881e+31,-5.801468864908033e+45,-5.801468864879752e+45,-5.0,2.9007344324572454e+45,2.9007344324636964e+45,2.9007344324636964e+45
